dep,1=的
kdhs,1=夼
bjdw,1=癍
lrdr,1=脔
jmmv,1=楗
dxlp,1=昳
hecl,1=鞨
ytrc,1=龠
kpdd,1=裈
pyrs,1=俜
xulp,1=昫
husp,2=囫
mbov,1=蛑
yyjc,1=锳
vvip,1=缒
hbdr,1=糇
gdws,1=珖
dicd,1=菂
lihn,1=嫠
fush,5=赙
ujcd,1=芟
igwh,1=珹
juzp,1=踽
biph,1=鲾
bacd,1=菝
qnvv,1=骎
ionc,1=婼
xxrh,2=偰
yumh,1=棫
jpde,1=麇
moch,2=靺
yuvk,1=矞
mhmd,1=杧
ibrs,1=犨
xdwp,1=珦
zegr,1=箦
mzud,1=渼
huus,1=滹
xmch,1=莶
qiup,2=汔
eecv,2=苊
uhis,1=绱
jyvs,1=刭
khdv,2=闶
jmgd,2=篯
jqrd,1=僦
gvss,1=刿
sokd,1=嗍
lidp,2=疬
uofd,1=搠
biuh,1=沘
jtqp,1=爝
svcd,1=葰
qscs,1=茕
mhhc,1=硭
geuh,1=滆
ynth,1=堙
vifi,1=絷
houd,1=漷
qihv,2=郪
ifsp,1=龀
lepc,1=鳓
fgup,1=沨
bgwh,1=琫
diwp,1=玓
kpdm,1=阃
qrhv,1=鬈
pisp,1=睥
qqpp,1=犰
xcdp,2=敩
tgqv,1=熥
uepr,1=猞
lbud,1=溇
svwd,1=璲
bmfd,1=抃
gwat,1=诖
tiid,1=绨
kvlv,1=暌
xnap,1=䜣
jmzh,2=趼
jmcv,1=鞬
zkxp,1=慥
siuv,2=涘
hbgd,1=篌
xmzp,2=跹
dodv,1=裰
lkjc,1=铹
cucd,1=蔟
rucd,1=蓐
uipl,1=鲥
yahg,1=迓
jypd,2=猄
vaha,1=霅
tvpr,1=魋
jccl,1=藠
mjjl,1=镘
ghdh,1=冮
pchp,3=殍
xmpp,2=狝
bgjs,1=镚
ynht,1=霪
gbnp,1=姤
dihd,2=䃅
tycd,1=莛
xiph,2=舾
dxpd,2=瓞
yupr,1=狳
zijd,1=镃
ruhh,1=颥
lxts,1=趔
xipq,1=舄
yubd,2=窳
dhgh,1=筜
iuxm,2=憷
bics,3=萆
ijud,3=瀍
fhdv,1=邡
aihp,1=叆
wush,1=屼
yibv,1=宧
wzhd,2=霨
dvjd,1=镦
godh,1=馘
jnwh,2=瑨
jmcd,1=蒹
fugh,1=簠
ijsp,1=巉
jsdk,1=扃
fuch,1=莩
jitp,2=垍
houc,1=濩
tjxq,1=惔
pkyp,1=脬
mfjd,1=钔
tpqd,1=焞
jiop,1=虮
zosp,1=岞
djxp,1=憺
kyrv,1=郐
jcpp,3=敫
dxzc,1=蹀
kbcv,1=芤
kvqh,1=煃
juck,2=蒟
svad,1=谇
qnsr,1=嵚
mmsh,1=眄
vbns,1=妯
wjmb,1=椀
bfmd,1=栟
yips,2=劓
yndh,1=禋
zgdv,1=鄫
wuxh,2=怃
tcpp,1=鲦
uufs,1=摅
xdwd,1=瓖
qccp,1=鞒
sbcd,2=蒐
xivd,1=屣
voah,1=诼
ytgc,1=籥
yuuv,1=潏
vifp,3=扺
xibx,1=窸
zihv,4=耔
tlpv,1=鲐
lbsd,2=嵝
juth,1=趄
juvn,1=屦
ugph,2=眚
tjjq,1=锬
lgts,1=塄
puhh,1=酺
hshc,1=硔
tcsv,1=龆
hvks,1=哕
midp,2=敉
ijvs,1=羼
didp,2=羝
ypql,1=煴
rukh,1=嚅
bmdd,4=褊
xips,3=觿
bgdd,1=祊
yppv,1=狁
drtp,1=塅
jtjh,1=镢
ckph,1=艚
gbhs,1=觏
tkpd,1=鼗
pioh,1=蚍
yucd,3=薁
vizd,1=踯
jxmp,1=檞
lmue,1=浰
wjcd,2=芄
qshj,1=銎
xyjh,1=钘
wzps,4=鳂
xxuc,2=渫
lqjd,1=锍
thjs,2=镋
hutp,2=觳
ulhh,1=酾
xrwk,1=琄
drgs,1=簖
ujtd,1=墡
xisv,1=嶲
xmip,2=缐
iumk,1=柷
yiur,1=洢
yjxh,1=恹
yuhp,2=敔
tmus,1=沺
cvus,1=漼
xppp,3=獯
help,1=鹖
huph,1=猢
hrch,1=萑
mgpc,2=艨
igts,1=赪
cosd,2=鹾
tkmh,1=梼
nycs,1=苧
kpxk,1=悃
dbcv,1=蔸
xuup,1=洫
mycd,1=蓂
yafh,1=揠
dglh,1=戥
vuhd,1=砫
aodd,1=廒
fuur,1=洑
hjur,1=浛
qudh,1=癯
copv,1=酂
uonp,1=妁
pjdm,1=襻
jpqv,1=焌
quos,3=蠼
nvhx,1=恧
hvoh,1=蟪
pgot,1=蟛
bokh,1=哱
tohb,2=酡
siis,1=缌
aohs,1=嶅
wupg,1=迕
hbpv,1=郈
hupc,2=鳠
mhuc,1=漭
xiyp,1=肸
vuos,1=蠋
zsyb,1=腙
zjdp,1=糌
hvmh,1=橞
yiod,2=螠
uitl,1=埘
vahd,1=奓
tgyd,3=縢
nqxv,1=忸
pxpp,1=氕
ibmv,1=杻
lydt,2=祾
gbgk,1=笱
xivr,1=屃
wuth,1=圬
gjph,1=鳡
hrus,1=澴
jicd,5=蒺
bohp,1=鹁
ypil,1=缊
xynt,1=婞
ybmh,1=槱
hswh,1=玒
pivd,3=甓
qrsh,1=畎
xicx,1=葸
dffh,1=扽
tehx,2=慝
sipv,2=虒
lizp,1=跞
vjmp,1=栴
djsq,1=赕
hrbg,1=逭
xuuv,1=湑
ffud,1=瀵
jmdp,2=鹣
wjnh,1=妧
pivp,2=陴
cird,1=佽
ujfq,1=掞
erph,2=鲕
juhs,2=醵
jcut,1=漖
yihv,2=匜
gkmp,1=槔
xcrs,1=翛
ggih,1=绠
bhmd,2=棓
dphh,2=砘
roch,1=蒻
xibd,1=穸
yjsh,2=崦
ikvv,1=弨
ljdd,3=襕
jipd,3=鲚
rocv,1=鄀
yupc,1=舁
sbjp,1=锼
kypr,1=鲙
bcyh,2=脿
yjhq,2=黡
rvms,1=枘
lmmh,2=梿
xxus,1=瀣
murp,1=仫
iajp,1=锸
ijsg,1=辿
lugv,1=簏
qnkx,1=吣
iifd,1=摛
xqrp,1=鸺
jiht,1=墼
ispd,1=艟
puts,1=墣
lynr,1=姈
vjfv,1=搌
nhfh,1=攮
birx,1=佖
igxv,1=憕
yiht,1=殪
zsrp,1=偬
ukgy,1=筲
luhs,1=轳
bzds,1=褙
vupm,2=橥
ijdp,2=襜
mgch,1=瞢
lzmh,1=檑
ijzd,1=躔
xtds,1=峃
zovp,1=阼
dihv,1=髢
ighk,1=酲
rocq,1=爇
pmmr,1=楩
pogv,1=笸
hkdv,2=鄗
yusl,1=嵎
yrph,2=眢
lsdh,1=癃
wulp,1=旿
lqwp,1=珋
vrwv,1=瑑
phhd,2=耪
jyuh,1=汫
eeup,1=涐
jizv,1=跽
kejl,1=锞
ilcv,1=茝
igdk,1=裎
qmhm,1=椠
bjmd,1=柈
mznd,1=媄
dath,1=垯
ypuk,1=涢
vixh,1=忮
xrlh,1=晅
vadh,1=痄
dsyh,1=胨
lads,1=瘌
jxsr,1=骱
hokc,1=嚄
lvcs,1=葎
wfpd,1=璺
nkyh,1=臑
djch,1=萏
luwv,1=琭
lnhd,2=辚
lhcy,1=蓢
iizp,1=踟
huhv,1=鄠
gool,1=蜾
hohk,1=砉
lypr,1=舲
ytqr,1=爚
phhp,1=雱
vols,1=晫
qyck,1=苘
xyql,1=煋
hrjs,1=镮
jypd,3=獍
iuzh,1=蹰
mjcp,1=鞔
jipv,3=鱾
dphd,2=礅
xyvd,1=骍
vizp,1=踬
madv,1=祃
yupv,1=鄅
lchp,3=尥
ybdd,2=羑
iatb,1=垞
ofkv,1=呣
thod,1=螗
fgkh,1=唪
yrdh,1=羱
gups,1=馉
qizh,1=跂
qmsh,1=岍
yusl,2=髃
xxmv,1=榍
ykbh,1=窅
bmcc,1=萹
pcoh,1=螵
qnjv,1=锓
yius,1=潩
bihh,1=皕
gasd,1=尜
woub,1=涴
xulh,1=旴
didd,2=禘
jmrs,2=牮
huhp,3=轷
ibdp,1=瘳
guhh,3=酤
guyt,1=臌
xupn,1=媭
bmhd,1=碥
kays,1=胩
gvup,1=氿
lajv,1=镴
uicr,1=贳
yubs,2=窬
iyfp,1=搋
hrsh,1=峘
gbch,1=鞲
hdoc,1=蟥
xmsr,2=崄
gglx,1=暅
hhdh,1=颃
mjch,1=颟
hvkh,1=咴
tsps,1=鲖
qrwp,1=瑔
juup,1=泃
jpfv,1=捃
zofd,1=捽
jrjd,1=锩
kevl,1=骒
jsts,1=坰
pywh,1=玶
jueh,1=秬
jugk,1=筥
rfav,1=讱
gedp,1=袼
hruk,1=漶
wuph,3=牾
ciws,1=玼
jcwp,1=璬
gudp,1=羖
hjhh,2=顸
visd,1=黹
mhhd,1=尨
gwtp,1=坬
ljss,1=罱
ltjp,1=锊
qydr,1=庼
aijd,1=锿
xrkh,1=咺
jcsd,1=峧
djds,2=瘅
vldd,1=瘵
mkvh,1=瞀
nays,1=肭
lxzv,1=躐
quyt,1=胠
ibsh,2=帱
vfwh,2=瑧
qthc,1=碏
coyr,1=脞
tith,1=趯
xrxb,1=愃
tjcq,1=菼
jxuh,1=湝
gevs,1=哿
bzmp,1=椑
trps,1=猯
hevk,1=翯
lzhh,2=礌
heqd,1=熇
lmdr,1=裣
cizs,1=跐
sauc,1=潵
drss,1=耑
xrpd,1=衒
jdhh,2=礓
vjpd,1=鳣
jmfd,1=搛
yskl,1=喁
xutd,1=垿
teyd,1=螣
xdch,1=葙
jwvv,1=叚
qysy,1=圊
ivrp,1=倕
sucr,1=蔌
huds,1=戽
zayp,1=臜
kshb,1=硿
qihp,1=磜
xyjh,2=铏
yejh,1=铘
mkcv,2=芼
ijmp,1=梴
biph,2=狴
tiwl,1=瑅
klcl,1=蒈
jqhq,1=鬏
ssnh,1=娀
yurx,2=悆
bzvj,1=鐾
jmzv,1=踺
fuiv,1=绋
dlrt,1=垈
fuxv,1=怫
iswd,1=珫
grcd,1=蒄
wfhl,1=辒
ijhs,1=刬
kvmp,1=櫆
bucs,1=蔀
jxpt,2=鲒
iwqp,1=欻
jcpp,4=皦
jicx,1=惎
fumh,1=榑
yidp,3=鹢
tyrp,1=侹
dmts,1=坫
wuuh,3=洿
xiqd,1=爔
iuws,1=琡
plgs,1=簰
sbop,1=螋
tuhr,1=酴
pbfd,1=掊
kduh,1=洭
yurh,1=伛
hjwr,1=琀
bjlp,1=昄
jmpd,2=鳒
yudd,4=瘐
taul,2=溻
zbhv,1=鄹
bosp,1=嶓
zprd,1=僔
duhh,2=碡
qdod,1=蜣
nixv,1=怩
biph,3=舭
kdid,1=纩
yync,1=媖
buhs,2=醭
hetp,1=垎
jifh,2=掎
ghgd,1=筻
grgv,1=筦
vafp,1=拃
ldrd,2=俍
uakd,1=唼
ibmp,1=椆
qusp,2=氍
ligm,1=篥
xuhv,1=醑
qrpp,1=鳈
bxkx,1=咇
tmcs,1=黇
mnph,1=鳘
jcrr,1=僬
vudw,3=疰
kjcr,1=莰
xidh,2=粞
dxih,1=绖
iirp,2=傺
lvek,1=稆
zshp,1=鬷
qnxc,1=慬
qdwr,1=玱
hdwp,1=瑝
iisp,1=眵
rfip,1=纴
qmyp,1=肷
thks,1=嘡
zepp,1=舴
kypr,2=狯
njnh,1=婻
lylr,1=昤
uurp,1=毹
zhvs,1=驵
hlkv,1=咍
jndv,1=祲
plcd,1=蒎
klqr,1=炌
xrhb,1=碹
uuvr,1=隃
xmpr,1=猃
lssh,1=眬
pmzd,1=蹁
tymk,1=桯
vomd,1=棁
ysud,2=澭
mzwv,1=瑂
qqjh,1=𨱇
mmpp,1=𩾃
vimt,1=梽
glcr,1=荄
hjtl,1=垾
ynhx,1=慭
ijcd,1=蒇
lzch,2=藟
ghhh,1=矼
pirh,2=仳
pagv,1=筢
aohh,3=聱
jths,1=劂
gguh,1=浭
vpbv,1=窀
iscv,1=茺
wuhv,3=郚
dcuv,1=汈
nhph,2=齉
modd,3=瘼
lhed,1=稂
jiph,2=觭
dlhh,1=轪
hpxp,1=惛
ysmd,1=栐
qqpp,2=鼽
wzqs,2=煟
vdus,1=漴
ckoh,1=螬
gucy,1=蓇
uurv,2=鄃
kvvh,1=戣
iuum,1=濋
mncv,1=苠
xics,1=菥
dotp,2=埵
jnwv,1=珒
vihh,3=轾
bozd,1=踣
ghms,1=㭎
zisd,1=嵫
xrld,1=昡
grqc,1=爟
ykpp,5=猺
yudr,2=褕
qttp,1=埆
yjuh,4=漹
xrdi,2=痃
hofh,1=攉
xirp,3=俙
xcps,2=猇
fjtp,1=墦
jchd,2=斠
xiqr,1=熻
lcnh,1=嫽
biwx,1=珌
yihi,1=繄
vbhp,1=辀
qipc,1=鲯
ynkk,1=嚚
yutp,1=圫
jxvs,1=岊
jdup,1=洚
ynup,2=溵
yuhv,3=邘
aohs,2=奡
bids,2=庳
bjpp,3=攽
ipph,1=䲠
lurv,1=僇
bihs,2=觱
lihp,6=轹
vakf,1=哳
ybur,1=浟
jcqr,1=燋
pomh,1=桲
gvhs,2=鬶
wfpl,1=鳁
mgcp,1=鹲
ldtu,1=墚
uvsd,1=帨
biav,1=诐
bcrd,1=儦
yaph,3=猰
ikhs,1=耖
papv,2=舥
sipx,1=飔
kbgk,1=筘
hojp,1=锪
fjzp,1=蹯
llrh,1=俫
bcqh,1=熛
vihd,2=疐
xisp,1=睎
lacf,1=鞡
xuph,2=魆
uipv,3=鲺
sacp,2=靸
xivm,1=枲
sjvp,1=毵
wuwh,1=珷
phhd,3=厖
vsed,1=穜
yupr,2=艅
jnsv,1=赆
wuch,1=靰
tocs,1=萚
yizh,1=踦
rhrd,1=儴
hkkc,1=嚆
ists,1=埫
tpxh,1=忳
mmxh,1=愐
sims,1=楒
xudv,1=糈
yihv,3=酏
crjb,1=镩
ybdv,1=麀
cjsv,1=黪
vjsp,2=嶦
viuv,2=滍
ykud,1=滧
vjps,1=飐
yetl,1=堨
sved,1=穟
jydp,3=竫
anth,1=埯
tkxp,1=慆
yinh,2=嫕
jwhx,1=恝
xicd,1=蓰
zjtp,1=趱
gkgk,2=筶
tifd,1=擿
pyuh,1=泙
mohd,1=耱
vjdp,2=鹯
kjtc,2=墈
hocs,1=劐
tmfh,1=掭
voup,1=汋
mksp,1=眊
rhcd,1=蘘
chrp,1=鸧
vbcd,1=荮
jush,2=岠
wudk,1=痦
zrzp,1=躜
viup,1=泜
wfcd,1=芠
ihxs,1=惝
pyuy,1=淜
hjcs,2=蔊
yawh,2=玡
veha,1=詟
xisv,2=嶍
pmpd,1=犏
yidd,9=裛
wabd,1=窊
piuv,1=澼
jihc,1=耤
dmvs,1=阽
nidv,1=麑
banh,1=妭
zuss,1=崒
qixt,1=愭
tmls,1=晪
tyqp,1=烶
fzgv,1=篚
xtcd,1=茓
jtpv,1=觖
jizd,2=蹐
xipv,4=鳛
vbpp,2=鸼
lihd,3=醨
keqh,1=炣
yrgv,1=箢
zvmr,1=槜
bzdc,1=糒
xxza,1=躞
xisv,3=酅
lqpp,2=鹠
kwnh,1=姱
hlyd,1=胲
gbtk,1=耇
lbhs,1=剅
hjsv,1=崡
zgpd,1=矰
vomh,1=椓
udhh,2=礵
xxcs,1=薢
cvid,1=缞
surh,2=傃
jntc,1=墐
jusv,1=崌
lqsv,1=疁
jdhh,3=耩
quss,2=岨
qmrs,1=伣
qinh,1=婍
dimh,1=杕
pyud,1=洴
dgwv,1=璒
pccd,1=薸
yrok,1=蜎
suph,1=觫
ufmv,1=棽
nlhp,1=耏
dpzd,2=蹾
fgsd,1=崶
jtpl,1=玃
tpth,1=坉
gdts,1=垙
pupl,1=氆
dvdp,2=祋
jpck,1=莙
ldhd,1=辌
tidg,1=遆
uivp,2=鸤
jmad,1=谫
ufsh,1=瞫
lslh,1=昽
drwp,1=瑖
vijp,1=锧
ljum,1=漤
sayp,1=脎
sosv,1=睃
ioxv,1=惙
mocf,2=藦
kjsc,1=嵁
vflr,1=昣
qrmd,1=棬
fuwp,1=琈
lngm,1=箖
ybhh,2=耰
njcs,1=萳
pucd,4=蒱
ijjp,1=镵
qcrs,2=劁
kevh,1=牁
lskw,1=哢
qqsh,1=赇
dodd,2=亸
xuls,1=冔
zkkp,1=唣
vhnd,1=嫜
xcut,1=涍
uitv,1=邿
aovp,1=隩
vwht,1=髽
eesk,1=崿
mmrh,1=偭
luvv,1=勠
jdvd,1=弶
pohv,2=酦
gbpr,1=雊
ltkh,1=圙
kukp,1=圐
erkh,1=咡
thdv,1=鄌
trqs,1=煓
fuwh,1=玞
lkhc,1=耢
vbsp,1=赒
hohr,1=耠
hudh,3=冱
vidd,3=庤
wfml,1=榅
vicd,2=茋
ijkd,1=啴
wzcg,1=薳
xpkv,2=噀
rrth,1=堧
bcud,1=瀌
wuwh,2=珸
lnsd,2=瞵
badv,3=羓
jppv,2=鲪
xnrx,1=伈
junh,1=娵
ukwv,1=玿
ibnp,1=婤
tjmh,1=榃
jnhc,1=殣
lqud,3=瑬
vfhd,3=鬒
jydd,2=麖
tauc,1=溚
vkdp,1=旐
bftp,1=坋
hgtt,1=堼
yuuv,2=滪
lsuv,1=漋
bccd,1=蔈
wujh,1=铻
zbph,1=鲰
ikxv,1=怊
xqwh,1=珛
duvd,1=厾
hdnp,1=媓
tcnv,1=嬥
xrld,2=暶
lkmh,1=橑
igsp,1=牚
jups,2=犋
mghc,1=礞
coct,1=莝
tucd,2=葖
vizt,1=跱
yept,1=馌
cgsd,1=嶒
quus,1=灈
bfrh,1=倴
sidc,1=凘
huns,1=嫭
pauw,1=潖
ynwv,1=珢
tjhh,1=磹
qqpa,1=訄
dcjk,1=铞
jiph,3=徛
uiph,2=鼫
hjlc,1=暵
iosg,1=逴
lupp,1=氇
xuih,2=𦈡
rivl,1=驲
jiep,1=穄
dcbh,1=窎
huup,1=淴
hrph,1=貆
fgsl,1=赗
xipd,4=饻
ynpa,1=狺
dmwb,1=琔
ynoh,1=蟫
yirv,3=佁
yjur,1=渰
jrqk,1=焆
loyk,1=脶
tuyp,1=腯
nxcx,1=菍
vfdr,1=袗
tacc,1=鞳
qmmp,1=杄
ynhp,1=歅
gvnp,1=姽
dlhv,2=叇
xxfh,2=揳
comc,1=棤
vaud,1=溠
kbsh,1=眍
nxcm,2=糵
dacg,1=荙
baov,1=蚆
byoh,1=蛃
zihv,5=鄑
fuhh,4=韨
ldxd,1=悢
yknp,3=媱
yicv,2=勚
tssp,1=峂
pysd,1=帡
bcsh,1=幖
pgvy,1=弸
piph,1=狉
luet,1=稑
locd,2=蓏
hspc,1=谼
dizl,1=踶
suvp,1=鹔
qqeh,1=鹙
qrhr,1=辁
xmrd,1=伭
luup,1=澛
seww,1=璱
zsdr,1=疭
fuvp,1=艴
vfcd,2=葴
xsas,1=诇
ijcp,1=韂
dkpv,1=鱽
ggdp,1=鹒
gskh,1=唝
civt,1=堲
xiss,1=巇
yjbh,1=戭
iups,1=斶
jrdm,1=桊
yjqp,2=烻
ipwh,1=瑃
ifdq,1=疢
lzdh,1=癗
jcpp,5=皭
thhs,1=耥
hdpp,3=艎
nicd,1=薿
hjoh,1=虷
boeh,1=馞
iihu,1=漦
kehv,2=匼
qiuk,1=呇
dkpv,2=舠
dopv,1=饳
udhp,1=鹴
ffuh,1=𣸣
yhks,1=咉
lczh,1=蹽
mihd,2=醾
hvqh,1=烠
ijrp,1=儳
zjbd,1=寁
jutc,1=弆
isfh,1=摏
ifqc,1=煁
juhs,3=砠
lmhd,2=磏
wzvo,1=螱
lqph,2=飗
qwfs,1=拤
ffvp,1=翂
yycs,1=䓨
lvtv,1=垏
huld,1=昈
jnuv,3=浕
xmhv,1=硍
hwpt,1=觟
suzb,1=蹜
ynsp,1=龂
xiip,1=绤
tipp,1=䴘
pivp,3=䴙
vjrc,1=偡
lidh,3=凓
vffc,1=揕
limv,1=朸
lhmd,2=桹
vimt,2=榰
seuh,1=洓
wzwr,1=琟
vscs,1=茽
glvh,1=戤
hvfd,2=㧑
ijdv,1=冁
geth,1=塥
juus,2=澽
fhpd,4=牥
ukss,1=睄
lqsh,1=罶
thju,1=铴
xixh,1=恓
fzss,2=剕
hdkp,1=喤
uuns,1=婌
nxsp,1=嵲
xmfv,1=挦
pycc,1=荓
udvh,1=骦
grpg,1=鳤
lcuv,1=漻
gupp,3=牿
tadl,1=褟
ibrs,2=侴
nkpv,2=峱
xmxp,1=忺
bhfd,1=搒
zuws,1=珇
wzhs,3=碨
xwlv,2=翈
lndv,2=翷
hrch,2=荁
bodv,2=袯
hudt,1=隺
wzhp,1=硊
tyth,1=圢
bamp,1=朳
kkut,1=洘
wayl,1=腽
qdco,1=蔃
zitd,1=趑
hrwh,2=𤩽
nxvl,1=陧
futp,1=垺
kstb,1=埪
iufh,1=摴
ukmv,1=柖
bhwh,1=玤
liwv,1=珕
bcdd,1=瘭
tuer,1=稌
nugd,1=笯
jdyv,1=膙
picv,2=苉
biex,2=馝
wzsp,1=峗
zpsd,1=嶟
jxxh,1=悈
vafb,1=挓
tumr,1=梌
rrwh,1=瓀
xmdv,1=禒
iazm,1=蹅
qmpp,1=鹐
wzuh,2=𣲗
tmus,2=淟
dovs,1=剟
idkd,1=噇
lytr,1=坽
yush,3=峿
tmsp,2=盷
pzph,1=衃
xsap,1=讻
ykci,1=靿
yihp,3=鹝
qqcd,1=鞧
vudd,1=瘃
jsis,1=䌹
kpnl,1=婫
qmnr,1=孅
liss,1=峛
ujlq,1=晱
jimh,1=枅
xqur,1=滫
jius,1=瀱
fuhh,5=砆
urys,1=腨
svdd,1=襚
dadh,1=阘
ijvv,1=骣
vadh,2=鲝
tsks,1=哃
guut,1=瀔
yimd,1=椸
ipth,1=堾
igdd,1=庱
souh,1=溹
jthv,1=砄
qudp,1=竘
ziov,1=虸
jxot,1=蜐
bzcv,1=鞁
wasp,1=畖
jyhp,2=䴖
dind,3=媂
svdp,1=旞
qyhh,2=碃
lcgd,1=簝
bayh,1=胈
vpph,1=衠
yath,2=堐
ynpp,3=䲟
biht,1=坒
quts,1=坥
lhgd,1=筤
zkgg,1=簉
lxyp,1=脟
dioc,1=䗖
qmtp,1=圲
yjdq,1=扊
yimp,1=枍
fgup,2=浲
lmwh,2=瑓
vfiv,1=纼
juyv,1=腒
xcoc,1=蟏
ypel,1=馧
vaps,1=齇
dajc,1=𨱏
xilt,1=暿
lxhh,1=䴕
rrnh,1=媆
yidd,10=扅
glld,1=晐
bomc,1=欂
mnhp,1=碈
yjss,1=虤
woze,1=踒
hdjc,1=𨱑
zpjd,1=𨱔
jxdd,1=褯
qrnd,1=婘
hjsd,1=嵅
pues,1=穙
iiyp,1=胣
pyoh,1=蚲
uidh,2=襫
dizd,1=蹢
lbsd,3=䁖
dmdk,2=扂
qscp,1=䓖
iuph,2=䝙
iiph,1=瓻
iidt,1=痓
fhod,1=蚄
ffhh,2=豮
uuvp,1=陎
ervh,1=陑
gvgt,1=筀
dhms,2=𣗋
cjev,1=䅟
jcdp,1=䴔
jcxd,1=恔
pyus,1=涄
wuuh,4=𣲘
kyfu,1=㧟
vryh,1=䏝
pojv,1=䥽
vojc,1=䦃
tgyd,4=䲢
uihp,1=䴓
jusp,1=䴗
hulp,1=昒
kkqp,1=㸆
iadm,1=𥻗
muzv,1=𧿹
vbrp,1=㑇
yird,3=㑊
fukp,1=㕮
hjkd,1=㘎
dotv,1=㙍
ykth,1=㙘
xxrt,1=㙦
jxhn,1=㛃
tsnv,1=㛚
pmnr,1=㛹
sisv,3=㟃
jqsd,1=㠇
mgsc,2=㠓
vbxp,1=㤘
lyxt,1=㥄
ssfv,1=㧐
lhld,1=㫰
hrld,1=㬊
xmlq,1=㬎
ield,1=㬚
qumt,1=㭕
lhdm,1=㮾
lime,1=㰀
fuup,3=㳇
isud,1=㳘
xuuh,1=㳚
yiup,3=㴔
jtuh,1=㵐
ysqp,1=㶲
hoqh,1=㸌
yupr,3=㺄
tuwh,1=㻬
gjuh,1=㽏
hdps,1=㿠
lthk,1=䂮
vahh,1=䃎
rjsv,1=䎃
zgdv,2=䎖
uiyh,1=䏡
dxyd,1=䏲
jpys,1=䐃
qus,1=䓛
qics,3=䓫
vocs,2=䓬
xqor,1=䗛
vedo,1=䗪
tyog,1=䗴
iuvv,1=䢺
gscv,1=䢼
thsv,1=䣘
xidx,1=𠅤
ouvs,1=𠙶
bhkh,1=𠳐
pmtd,1=𡎚
khtd,1=𡐓
diwd,1=𤧛
xxwa,1=𤫉
eehk,1=𥔲
ckhh,1=𥕢
zkhk,1=𥖨
tsdv,1=𦒍
guyh,1=𦙶
lvyd,1=𦝼
vicd,3=𦭜
nacs,1=𦰡
gdhs,1=𨐈
qihv,3=𨙸
bmvv,1=𨚕
qrsv,2=𨟠
bjdj,1=𨭉
nivp,1=𨺙
dipp,1=的
lcvs,1=了
hoek,1=和
huek,1=和
dphd,1=不
dutv,1=都
kyrd,1=会
vzdg,1=这
dlhd,1=大
hrhg,1=还
uvad,1=说
ytad,1=说
detv,1=地
moup,1=没
jiir,1=给
vodh,1=着
vkdh,1=着
jxbd,1=家
dzpl,1=得
jicd,1=其
nzvv,1=那
ihpd,1=长
juhs,1=车
hhph,1=行
nikv,1=呢
ouhv,1=区
mohp,1=万
xrsd,1=县
jicy,1=期
dodd,1=度
qwsd,1=卡
ispt,1=重
jdvk,1=强
uodp,1=数
difl,1=提
ifep,1=称
isek,1=种
xysh,1=省
jipi,1=系
gerk,1=合
uyds,1=率
zgdl,1=曾
dbah,1=读
ykip,1=约
ykpd,1=么
mapd,1=么
uzar,1=谁
jxrr,1=价
ildh,1=差
cidh,1=差
ijds,1=单
ujds,1=单
gsih,1=红
xmsv,1=见
eevh,1=阿
eekp,1=哦
jush,1=且
uhuv,1=汤
nzkv,1=哪
nekv,2=哪
ypkr,1=员
gbpk,1=句
pmrh,1=便
vuvd,1=属
djhk,1=石
vrrh,1=传
tcap,1=调
sird,1=食
ytpd,1=乐
ulpv,1=色
xxpv,1=解
vamh,1=查
mumc,1=模
vocl,1=著
xmup,1=洗
vumd,1=术
xdvp,1=降
xxkh,1=叶
xxph,1=血
jcmd,1=校
jrsv,1=圈
huap,1=许
jihs,1=奇
ufvp,1=参
cfvp,1=参
uirh,2=什
vipv,1=氏
jtps,1=角
lecv,1=勒
dedd,1=底
qydm,1=亲
jcdv,1=觉
nxfh,1=摄
duhh,1=顿
sebt,1=塞
humd,1=核
vghs,1=丁
gedh,1=盖
lkck,1=落
lack,1=落
jtyt,1=脚
luiv,1=绿
haoh,1=虾
zrsd,1=赚
ighh,1=盛
zhcd,1=藏
yupk,1=谷
blrp,1=伯
viak,1=识
hyhs,1=划
forv,1=佛
ubdq,1=熟
vkhy,1=朝
lswc,1=弄
yicd,1=艾
xrdp,1=券
kopg,1=适
cidi,1=兹
uefp,1=折
tjvd,1=弹
lbhk,1=露
bocd,1=薄
lqvh,1=陆
huvh,1=戏
zafv,1=扎
burt,1=堡
purt,1=堡
ldrh,1=俩
yivv,2=尾
dcph,1=鸟
vlrs,1=侧
zers,1=侧
ifud,1=沈
nonv,1=娜
jivh,3=骑
ugpd,1=乘
sirv,1=似
pjyd,1=胖
byvc,1=屏
guhr,1=贾
pihk,1=否
vlfv,1=择
zirv,1=仔
madf,1=摩
dysh,1=町
xnvd,1=寻
bomp,1=柏
gahd,1=夹
pulu,1=暴
wuhx,1=恶
jmuh,1=浅
cafp,1=拆
ykvp,1=陶
jics,1=革
bhdp,1=旁
hekh,1=吓
socp,1=莎
lokp,1=咯
kakp,1=咯
yiob,1=蛇
lkip,1=络
ukvk,1=召
mafh,1=抹
qctv,1=壳
enkk,1=嗯
enkk,1=嗯
zgib,1=综
pcms,1=朴
poms,1=朴
nmds,1=粘
suib,1=缩
svvu,1=尿
jyvv,1=劲
enkh,1=唔
enkh,1=唔
